seed=2021, 20220210-010108,[command] python run_expid.py --version pytorch --config Movielens/DCN_movielenslatest_x1/DCN_movielenslatest_x1_tuner_config_randomseeds --expid DCN_movielenslatest_x1_001_4810b636 --gpu 0,[exp_id] DCN_movielenslatest_x1_001_4810b636,[dataset_id] movielenslatest_x1_cd32d937,[train] N.A.,[val] AUC: 0.968738 - logloss: 0.215786,[test] AUC: 0.968719 - logloss: 0.215987
seed=190034, 20220210-005555,[command] python run_expid.py --version pytorch --config Movielens/DCN_movielenslatest_x1/DCN_movielenslatest_x1_tuner_config_randomseeds --expid DCN_movielenslatest_x1_002_e7ade403 --gpu 1,[exp_id] DCN_movielenslatest_x1_002_e7ade403,[dataset_id] movielenslatest_x1_cd32d937,[train] N.A.,[val] AUC: 0.967589 - logloss: 0.214049,[test] AUC: 0.967358 - logloss: 0.214489
seed=992817, 20220210-005753,[command] python run_expid.py --version pytorch --config Movielens/DCN_movielenslatest_x1/DCN_movielenslatest_x1_tuner_config_randomseeds --expid DCN_movielenslatest_x1_003_1657d27b --gpu 0,[exp_id] DCN_movielenslatest_x1_003_1657d27b,[dataset_id] movielenslatest_x1_cd32d937,[train] N.A.,[val] AUC: 0.968783 - logloss: 0.211638,[test] AUC: 0.968355 - logloss: 0.213700
seed=27011, 20220210-005628,[command] python run_expid.py --version pytorch --config Movielens/DCN_movielenslatest_x1/DCN_movielenslatest_x1_tuner_config_randomseeds --expid DCN_movielenslatest_x1_004_cab18053 --gpu 1,[exp_id] DCN_movielenslatest_x1_004_cab18053,[dataset_id] movielenslatest_x1_cd32d937,[train] N.A.,[val] AUC: 0.968367 - logloss: 0.209133,[test] AUC: 0.968357 - logloss: 0.208969
seed=948432, 20220210-010043,[command] python run_expid.py --version pytorch --config Movielens/DCN_movielenslatest_x1/DCN_movielenslatest_x1_tuner_config_randomseeds --expid DCN_movielenslatest_x1_005_77d3d63b --gpu 0,[exp_id] DCN_movielenslatest_x1_005_77d3d63b,[dataset_id] movielenslatest_x1_cd32d937,[train] N.A.,[val] AUC: 0.969264 - logloss: 0.213811,[test] AUC: 0.968990 - logloss: 0.215492
