seed=2021, 20220208-124413,[command] python run_expid.py --version pytorch --config Criteo/DCN_criteo_x1/DCN_criteo_x1_tuner_config_randomseeds --expid DCN_criteo_x1_001_fa7fcfea --gpu 0,[exp_id] DCN_criteo_x1_001_fa7fcfea,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.813480 - logloss: 0.438517,[test] AUC: 0.813798 - logloss: 0.438057
seed=190034, 20220208-115816,[command] python run_expid.py --version pytorch --config Criteo/DCN_criteo_x1/DCN_criteo_x1_tuner_config_randomseeds --expid DCN_criteo_x1_002_23848920 --gpu 1,[exp_id] DCN_criteo_x1_002_23848920,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.813450 - logloss: 0.438526,[test] AUC: 0.813826 - logloss: 0.438040
seed=992817, 20220208-120420,[command] python run_expid.py --version pytorch --config Criteo/DCN_criteo_x1/DCN_criteo_x1_tuner_config_randomseeds --expid DCN_criteo_x1_003_dceda3b4 --gpu 2,[exp_id] DCN_criteo_x1_003_dceda3b4,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.813469 - logloss: 0.438476,[test] AUC: 0.813791 - logloss: 0.438028
seed=27011, 20220208-115334,[command] python run_expid.py --version pytorch --config Criteo/DCN_criteo_x1/DCN_criteo_x1_tuner_config_randomseeds --expid DCN_criteo_x1_004_4901db99 --gpu 3,[exp_id] DCN_criteo_x1_004_4901db99,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.813377 - logloss: 0.438609,[test] AUC: 0.813723 - logloss: 0.438122
seed=948432, 20220208-114803,[command] python run_expid.py --version pytorch --config Criteo/DCN_criteo_x1/DCN_criteo_x1_tuner_config_randomseeds --expid DCN_criteo_x1_005_8c0c2691 --gpu 4,[exp_id] DCN_criteo_x1_005_8c0c2691,[dataset_id] criteo_x1_7b681156,[train] N.A.,[val] AUC: 0.813363 - logloss: 0.438593,[test] AUC: 0.813695 - logloss: 0.438129
