seed=2021, 20220209-133921,[command] python run_expid.py --version pytorch --config Avazu/DCNv2_avazu_x1/DCNv2_avazu_x1_tuner_config_randomseeds2 --expid DCNv2_avazu_x1_001_81904473 --gpu 0,[exp_id] DCNv2_avazu_x1_001_81904473,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.746875 - logloss: 0.395796,[test] AUC: 0.765607 - logloss: 0.366447
seed=190034, 20220209-132854,[command] python run_expid.py --version pytorch --config Avazu/DCNv2_avazu_x1/DCNv2_avazu_x1_tuner_config_randomseeds2 --expid DCNv2_avazu_x1_002_5fdfc791 --gpu 1,[exp_id] DCNv2_avazu_x1_002_5fdfc791,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.748105 - logloss: 0.395137,[test] AUC: 0.762966 - logloss: 0.367892
seed=992817, 20220209-132826,[command] python run_expid.py --version pytorch --config Avazu/DCNv2_avazu_x1/DCNv2_avazu_x1_tuner_config_randomseeds2 --expid DCNv2_avazu_x1_003_4a916ba6 --gpu 2,[exp_id] DCNv2_avazu_x1_003_4a916ba6,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.747773 - logloss: 0.395970,[test] AUC: 0.761490 - logloss: 0.368414
seed=27011, 20220209-133410,[command] python run_expid.py --version pytorch --config Avazu/DCNv2_avazu_x1/DCNv2_avazu_x1_tuner_config_randomseeds2 --expid DCNv2_avazu_x1_004_f7fe4223 --gpu 3,[exp_id] DCNv2_avazu_x1_004_f7fe4223,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.747056 - logloss: 0.396098,[test] AUC: 0.765619 - logloss: 0.366361
seed=948432, 20220209-132348,[command] python run_expid.py --version pytorch --config Avazu/DCNv2_avazu_x1/DCNv2_avazu_x1_tuner_config_randomseeds2 --expid DCNv2_avazu_x1_005_dc4c1e48 --gpu 4,[exp_id] DCNv2_avazu_x1_005_dc4c1e48,[dataset_id] avazu_x1_3fb65689,[train] N.A.,[val] AUC: 0.748505 - logloss: 0.394964,[test] AUC: 0.762515 - logloss: 0.367514
